System ID,UPC,EAN,Custom SKU,Manufact. SKU,name,Vendor ID,Qty.,price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,065018106243,065018106243,065018106243,10624,SLUYTER-PVC SOLVENT CEMENT S-40 - Grey 475ML-10624,,-5,$26.08 ,Yes,SLUYTER,No,,,26.08,Item,13.04,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018106458,065018106458,065018106458,10645,SLUYTER-PVC S-40 SOLVENT CEMENT 950 ML-Grey-10645,,-15,$46.84 ,Yes,SLUYTER,No,,,46.84,Item,23.42,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018117058,065018117058,065018117058,11705,SLUYTER-PVC/ CPVC 3V PRIMER 950 ML-Purple-11705,,7,$35.46 ,Yes,SLUYTER,No,,,35.46,Item,17.73,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018102634,065018102634,065018102634,10263,SLUYTER-ABS SOLVENT CEMENT 55Y  250 ML-10263,,14,$8.20 ,Yes,SLUYTER,No,,,8.2,Item,4.1,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018110844,065018110844,065018110844,11084,SLUYTER-PVC  SOLVENT CEMENT S-80 475 ML-Grey-11084,,0,$30.16 ,Yes,SLUYTER,No,,,30.16,Item,15.08,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018120553,065018120553,065018120553,12055,SLUYTER-BRUSH IN BUTTLE  950 ML-12055,,2,$16.26 ,Yes,SLUYTER,No,,,16.26,Item,8.13,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018001401,065018001401,065018001401,BOWL KLEAR,TOILET BOWL CLEANER 909 ML,,3,$5.32 ,Yes,SLUYTER,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,,065018112220,065018112220,11222,SLUYTER-PVC/ABS TRANSITION (White)250 ml-11222,,3,$4.17 ,Yes,SLUYTER,No,,,0,Item,0,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018106663,065018106663,065018106663,10666,SLUYTER-PVC  S-40 SOLVENT CENENT 4 LITRE-Grey-10666,,4,$180.96 ,Yes,SLUYTER,No,,,180.96,Item,90.48,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018116846,065018116846,065018116846,11684,SLUYTER-PVC/CPVC 3V PRIMER  475 ML -Purple-11684,,6,$19.74 ,Yes,SLUYTER,No,,,19.74,Item,9.87,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018001203,065018001203,065018001203,DRAIN KLEAR,LIQUID DRAIN OPENER 909 ML,,6,$7.64 ,Yes,SLUYTER,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,065018112435,065018112435,065018112435,11243,SLUYTER-PVC/ABS TRANSITION (White)250 ml-11243,,-22,$14.78 ,Yes,SLUYTER,No,,,14.78,Item,7.39,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018104034,065018104034,065018104034,VACUBOND,SLUYTER - PVC SOLVENT CEMENT 250ML-Clear,,16,$13.36 ,Yes,SLUYTER,No,,,13.36,Item,6.68,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018112640,065018112640,065018112640,11264,SLUYTER-PVC/ABS TRANSITION (White)475 ml-11264,,-1,$12.14 ,Yes,SLUYTER,No,,,12.14,Item,6.07,,Adhesives and Cement,,,,,,,,,
2.1E+11,1.10101E+11,1.101E+11,1.10101E+11,12080,SLUYTER - ACID BRUSH 3/8 - 12080,,37,$0.54 ,Yes,SLUYTER,No,,,0.54,Item,0.27,SLUYTER,Tools,Accessories,,,,,,,,
2.1E+11,,065018116631,065018116631,11663,SLUYTER-PVC/CPVC 3V PRIMER  250 ML -Purple-11663,,13,$12.02 ,Yes,SLUYTER,No,,,12.02,Item,6.01,,Adhesives and Cement,,,,,,,,,
2.1E+11,,065018110639,065018110639,11063,SLUYTER-PVC  SOLVENT CEMENT S-80 250 ML-Grey-11063,,4,$7.11 ,Yes,SLUYTER,No,,,0,Item,0,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018100555,065018100555,065018100555,10055,SLUYTER-ABS SOLVENT CEMENT 55Y 950 ML-10055,,-87,$25.56 ,Yes,SLUYTER,No,,,25.56,Item,12.78,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018102344,,065018102344,ABS 66Y,SLUYTER - ABS  SOLVENT CEMENT 66Y  475 ML-Yellow - ABS 66Y,,1,$9.68 ,Yes,SLUYTER,No,,,0,Item,0,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018102061,065018102061,065018102061,10206,SLUYTER-ABS 66Y Premium Grade - Yellow-4 LIT-10206,,1,$122.18 ,Yes,SLUYTER,No,,,122.18,Item,61.09,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,065018113432,,065018113432,CPVC 77,SLUYTER - CPVC SOLVENT CEMENY 77 250 ML-Clear - CPVC 77,,20,$18.36 ,Yes,SLUYTER,No,,,18.36,Item,9.18,,Adhesives and Cement,,,,,,,,,
2.1E+11,065018100869,065018100869,065018100869,10086,SLUYTER-ABS 55Y Standard Grade 4 LIT - Yellow-10086,,27,$90.70 ,Yes,SLUYTER,No,,,90.7,Item,45.35,SLUYTER,Adhesives and Cement,,,,,,,,,
2.1E+11,051115028823,,051115028823,900003200,"3M - 2"" FIRESTRAP - 900003200",,-9,$59.48 ,Yes,3M,No,,,41.02,Item,41.02,,,,,,,,,,,
2.1E+11,051115028816,,051115028816,900003150,"3M - 1 1/2"" FIRESTRAP  - 900003150",,-9,$51.36 ,Yes,3M,No,,,35.42,Item,35.42,,,,,,,,,,,
2.1E+11,5.00511E+13,,5.00511E+13,900004150,"3M - FIRESTOP COLLAR-PPD 1 1/2"" 150 - 900004150",,-35,$40.24 ,Yes,3M,No,,,40.24,Item,29.81,CB Supply,,,,,,,,,,
2.1E+11,5.00511E+13,,5.00511E+13,900004300,"3M - FIRESTOP COLLAR- PPD-3"" 300 - 900004300",,-38,$63.81 ,Yes,3M,No,,,63.81,Item,47.27,CB Supply,,,,,,,,,,
2.1E+11,051115028830,,051115028830,900003300,"3M - 3"" FIRESTRAP - 900003300",,0,$81.13 ,Yes,3M,No,,,55.95,Item,55.95,,,,,,,,,,,
2.1E+11,5.00511E+13,5.00511E+13,5.00511E+13,900004200,"3M - FIRESTOP COLLAR-PPD-2"" 200 - 900004200",,-36,$47.34 ,Yes,3M,No,,,47.34,Item,35.07,CB Supply,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55501,"Lyncar - 16"" Faucet Braided Supply, 1/2 x 3/8 (IPS X COMP), 304 Stainless Steel   - 55501",,-476,$3.20 ,Yes,Lyncar,No,,,3.2,Item,2.05,Lyncar,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55502,"Lyncar - 20"" Faucet Braided Supply - 1/2"" IPS x 3/8 OD compression  - 55502",,12,$3.15 ,Yes,Lyncar,No,,,2.17,Item,2.17,Lyncar,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55539,"Lyncar - 120"" Ice Maker Stainles Braided Supply -  1/4"" OD compression ends - 55539",,55,$12.44 ,Yes,Lyncar,No,,,9.22,Item,9.22,Lyncar,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55510,"Lyncar - 12"" Toilet Braided Supply - 7/8 ballcock nut x 3/8"" OD compression - 55510",,-357,$3.12 ,Yes,Lyncar,No,,,3.12,Item,1.89,Lyncar,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55511,"Lyncar - 16""Toilet Braided Supply - 7/8 ballcock nut x 3/8"" OD compression - 55511",,-437,$3.33 ,Yes,Lyncar,No,,,3.33,Item,2.05,Lyncar,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,55509,"Lyncar - 20"" Dishwasher Braided Supply - 3/8"" OD comp x 3/8"" OD Comp - 55509",,11,$3.39 ,Yes,Lyncar,No,,,2.51,Item,2.51,,,,,,,,,,,
2.1E+11,6.27492E+11,6.27492E+11,6.27492E+11,555181,"Lyncar - 72"" Dishwasher Braided Supply - 3/8"" OD comp x 3/8"" OD Comp - 555181",,1,$9.58 ,Yes,Lyncar,No,,,7.1,Item,7.1,Lyncar,,,,,,,,,,
2.1E+11,4.01884E+11,4.01884E+11,4.01884E+11,18845002,UBERHAUS - 8in Round Shower Arm - Ceilling installation - Solid Brass - 18845002,,1,$25.00 ,Yes,UBERHAUS,No,,,0,Item,0,,Fittings,,,,,,,,,
2.1E+11,6.9257E+12,6.9257E+12,6.9257E+12,577329,Jacuzzi - Primo Polished Chrome 1-Handle Freestanding Bathtub Faucet with Hand Shower (Valve Included) - 577329,,1,$420.00 ,Yes,JACUZZI,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492125030,064492125030,064492125030,PPC855-75,Plumb Pak - DishwashDisposal Connector - PPC855-75,,-4,$6.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492132274,064492132274,064492132274,PPC10-4B,Plumb Pak - 1-1/2-in Plastic Sink tailpiece - PPC10-4B,,1,$2.00 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492132281,064492132281,064492132281,PPC906B,"Plumb Pak - Double-Ended Flange Sink Tailpiece, Plastic, Black - PPC906B",,-5,$8.00 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,045242233786,045242233786,045242233786,48-40-4070,"MILWAUKEE  - 5-3/8"" 5-3/8"" Metal & Stainless Cutting Circular Saw Blade 20MM - 48-40-4070",,1,$37.85 ,Yes,Milwaukee,No,,,25.23,Item,25.23,,,,,,,,,,,
2.1E+11,,045242134465,045242134465,48-40-4515,"MILWAUKEE  - 8"" Metal Cutting Circular Saw Blade - 48-40-4515",,1,$58.56 ,Yes,Milwaukee,No,,,48,Item,48,,,,,,,,,,,
2.1E+11,045242505142,045242505142,48-89-9257,48-89-9257,"MILWAUKEE  - SHOCKWAVE  Impact Duty ELECTRICAL KIT (#1, #4, #9) - 48-89-9257",,11,$122.39 ,Yes,Milwaukee,No,,,100.32,Item,100.32,,,,,,,,,,,
2.1E+11,045242487776,045242487776,045242487776,48-32-4021,MILWAUKEE  - 70PC IMPACT DRIVER BITSET - 48-32-4021,,21,$47.78 ,Yes,Milwaukee,No,,,34.13,Item,34.13,Milwaukee,,,,,,,,,,
2.1E+11,045242560325,045242560325,045242560325,48-22-0325,MILWAUKEE  - 25ft Compact Wide Blade Magnetic Tape Measure - 48-22-0325,,1,$18.23 ,Yes,Milwaukee,No,,,14.94,Item,14.94,,,,,,,,,,,
2.1E+11,045242560332,045242560332,045242560332,48-22-0335,MILWAUKEE  - 35ft Compact Wide Blade Magnetic Tape Measure - 48-22-0335,,1,$22.35 ,Yes,Milwaukee,No,,,18.32,Item,18.32,,,,,,,,,,,
2.1E+11,045242511570,045242511570,045242511570,2112-21,MILWAUKEE  - USB Rechargeable ROVER Pocket Flood Light - 2112-21,,1,$63.06 ,Yes,Milwaukee,No,,,51.69,Item,51.69,,,,,,,,,,,
2.1E+11,045242532414,045242532414,045242532414,2113-21,MILWAUKEE  - USB Rechargeable Pivoting Flashlight - 2113-21,,1,$99.99 ,Yes,Milwaukee,No,,,65.27,Item,65.27,,,,,,,,,,,
2.1E+11,,045242532438,045242532438,2114-21,MILWAUKEE  - USB Rechargeable ROVER Pivoting Flood Light - 2114-21,,1,$89.99 ,Yes,Milwaukee,No,,,58.74,Item,58.74,,,,,,,,,,,
2.1E+11,045242472628,045242472628,48-11-2460,48-11-2460,MILWAUKEE  - M12 REDLITHIUM XC6.0 Battery - 48-11-2460,,19,$129.00 ,Yes,Milwaukee,No,,,77.91,Item,77.91,Milwaukee,,,,,,,,,,
2.1E+11,045242341627,045242341627,045242341627,2362-20,MILWAUKEE  - M12 TROUBLE LIGHT WITH USB CHARGING - 2362-20,,11,$62.16 ,Yes,Milwaukee,No,,,50.95,Item,50.95,,,,,,,,,,,
2.1E+11,045242482108,045242482108,045242482108,2364-20,MILWAUKEE  - M12 ROVER Mounting Flood Light - BARE - 2364-20,,1,$95.09 ,Yes,Milwaukee,No,,,77.94,Item,77.94,,,,,,,,,,,
2.1E+11,045242200986,045242200986,045242200986,2460-20,MILWAUKEE  - M12 Cordless Rotary Tool (Tool Only) - 2460-20,,1,$66.21 ,Yes,Milwaukee,No,,,54.27,Item,54.27,,,,,,,,,,,
2.1E+11,045242512539,045242512539,045242512539,48-59-1201,MILWAUKEE  - M12 TRAVEL CHARGER - 48-59-1201,,1,$46.84 ,Yes,Milwaukee,No,,,38.39,Item,38.39,,,,,,,,,,,
2.1E+11,045242544325,045242544325,48-59-1835,48-59-1835,MILWAUKEE  - M18 HIGH OUTPUT CP3.0 STARTER KIT - 48-59-1835,,7,$185.32 ,Yes,Milwaukee,No,,,151.9,Item,151.9,Milwaukee,,,,,,,,,,
2.1E+11,045242541348,045242541348,045242541348,48-59-1880,MILWAUKEE  - M18 HIGH OUTPUT XC8.0 STARTER KIT - 48-59-1880,,3,$295.47 ,Yes,Milwaukee,No,,,242.19,Item,242.19,,,,,,,,,,,
2.1E+11,045242540075,045242540075,045242540075,2811-20,MILWAUKEE  - M18 FUEL SUPER HAWG Right Angle Drill w/ QUIK-LOK - 2811-20,,2,$548.87 ,Yes,Milwaukee,No,,,449.89,Item,449.89,Milwaukee,,,,,,,,,,
2.1E+11,045242472611,045242472611,045242472611,48-11-2430,MILWAUKEE  - M12 REDLITHIUM 3.0 Compact Battery Pack - 48-11-2430,,43,$56.90 ,Yes,Milwaukee,No,,,46.64,Item,46.64,Milwaukee,,,,,,,,,,
2.1E+11,045242196555,045242196555,045242196555,49-66-4533,"MILWAUKEE  - SHOCKWAVE 2-9/16"" MAG NUTDRIVER 5/16"" - 49-66-4533",,-8,$3.44 ,Yes,Milwaukee,No,,,2.82,Item,2.82,,,,,,,,,,,
2.1E+11,045242294367,045242294367,045242294367,48-22-2422,"MILWAUKEE  - 5/16"" Hollow Shaft Nut Driver - STANDARD - 48-22-2422",,1,$9.05 ,Yes,Milwaukee,No,,,7.42,Item,7.42,,,,,,,,,,,
2.1E+11,045242196593,045242196593,045242196593,49-66-4562,"MILWAUKEE  - SHOCKWAVE 1-7/8"" Magnetic Nut Driver Set (4PC) - 49-66-4562",,1,$14.91 ,Yes,Milwaukee,No,,,12.22,Item,12.22,,,,,,,,,,,
2.1E+11,064492132335,064492132335,064492132335,PPC10-12CP,Plumb Pak - Extention TUBE TBE 20 GA 1 1/4 X 12 - PPC10-12CP,,0,$18.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492126020,064492126020,064492126020,PPC812-7,Plumb Pak - Extention Tube - TLPC UNIVERSAL FLEX&FIX 1 1/2 SLIDE BLISTER - PPC812-7,,2,$8.00 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492125436,064492125436,064492125436,PPC812-15,Plumb Pak - DOUBLE SLIP Coupling FLEX & FIX 1 1/2 - PPC812-15,,1,$3.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492125405,064492125405,064492125405,PPC55-5B,"Plumb Pak - 90 Coupling Elbow 1 1/2"" For Kitchen - PPC55-5B",,-4,$3.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492132830,064492132830,064492132830,PPC956B,Plumb Pak - WING NUT SJ 1 1/4 X 1 1/4 WSHR - PPC956B,,1,$2.20 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492124668,064492124668,064492124668,PPC825-7,"Plumb Pak - Shower Adapter 1/2"" FIP x 1/2"" MIP x 1/2"" MIP - PPC825-7",,4,$6.00 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492131796,064492131796,064492131796,PPC826-11DSBN,Plumb Pak - FACE PLATE 2 HOLE W/ SCREWS BN - PPC826-11DSBN,,4,$4.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492132540,064492132540,064492132540,PPC137,Plumb Pak - Extention Coupling ELBOW 45 DEG 22 GA 1 1/4 - PPC137,,-9,$5.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492132557,064492132557,064492132557,PPC169,Plumb Pak - COUPLING ELBOW STRT 22GA 1 1/4 - PPC169,,2,$4.20 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492123555,064492123555,064492123555,PPC2CP,Plumb Pak - J BEND 22 GA 1 1/2 X 1 1/2 - PPC2CP,,-2,$8.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,4.01884E+11,4.01884E+11,4.01884E+11,BDG0003NB,"UBERHAUS - 8"" Round Shower Arm - BDG0003NB -18845001",,2,$25.00 ,Yes,UBERHAUS,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,046224047032,046224047032,046224047032,K835-171,KEENEY - Toilet Bolts And Caps - EZ Install - K835-171,,5,$8.50 ,Yes,KEENEY,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,4.01509E+11,4.01509E+11,4.01509E+11,VC5008491806,FACTO - Replacement Acrylic Handles - VC5008491806,,5,$12.00 ,Yes,FACTO,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492122893,064492122893,064492122893,PPC826-10,Plumb Pak - FACE PLATE 2 HOLE W/ SCREWS BN - PPC826-10,,-1,$4.50 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,064492125443,064492125443,064492125443,PPC812-6,"Plumb Pak - Extention Tube - TLPC UNIVERSAL FLEX&FIX 1 1/2 X 12""SLIDE BLISTER - PPC812-6",,1,$6.30 ,Yes,Plumb Pak,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,067001022424,067001022424,067001022424,ABS1L-1,MASTERS - ABS-PRO Medium Bodied Yellow ABS Solvent Cement - 946 ML - ABS1L-1,,2,$12.09 ,Yes,MASTERS,No,,,5.88,Item,5.88,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,067001022431,067001022431,067001022431,ABS4L-1,MASTERS - ABS-PRO Medium Bodied Yellow ABS Solvent Cement - 3.78 L- ABS4L-1,,1,$47.45 ,Yes,MASTERS,No,,,21.61,Item,21.61,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,067001022677,067001022677,067001022677,PVC500-G,MASTERS - PVC-PRO Medium Grey Fast-Setting Solvent Cement - 473 ML - PVC500-G,,17,$20.00 ,Yes,MASTERS,No,,,4.99,Item,4.99,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,067001022615,067001022615,067001022615,PVC1L-G,MASTERS - PVC-PRO Medium Grey Fast-Setting Solvent Cement - 946 ML - PVC1L-G,,5,$32.00 ,Yes,MASTERS,No,,,8.43,Item,8.43,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,067001022653,067001022653,067001022653,PVC4L-G,MASTERS - PVC-PRO Medium Grey Fast-Setting Solvent Cement - 3.78 L- PVC4L-G,,-3,$84.76 ,Yes,MASTERS,No,,,31.02,Item,31.02,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,067001022486,067001022486,067001022486,TR500-W,MASTERS - TRANSITION-PRO Medium Bodied PVC to ABS Transition Cement- 473 ML - TR500-W,,7,$18.32 ,Yes,MASTERS,No,,,5.62,Item,5.62,Oatey,Adhesives and Cement,,,,,,,,,
2.1E+11,064849310034,064849310034,064849310034,PC38058TWTU2,ARMACELL -  3/8W x 5/8ID Self-Seal Pipe Insulation (1/2 Copper ID 5/8 Copper OD 3/8 IRON/PVC)-PC38058TWTU2,,65,$3.73 ,Yes,Armacell,No,,,0,Item,0,NCI,,,,,,,,,,
2.1E+11,064849310065,064849310065,064849310065,PC38118TWTU2,ARMACELL -  3/8W x 1-1/8ID Self-Seal Pipe Insulation (1 Copper ID 1-1/8 Copper OD 3/8 IRON/PVC)-PC38118TWTU2,,11,$4.90 ,Yes,Armacell,No,,,0,Item,0,NCI,,,,,,,,,,
2.1E+11,064849310058,064849310058,064849310058,PC38078TWTU2,ARMACELL -  3/8W x 7/8ID Self-Seal Pipe Insulation (3/4 Copper ID 5/8 Copper OD 7/8 IRON/PVC)-PC38078TWTU2,,11,$4.14 ,Yes,Armacell,No,,,0,Item,0,NCI,,,,,,,,,,
2.1E+11,7.72555E+11,1.10073E+12,4885969,SS04010GN,PVC SOLID CSA S&D GREEN DR35 PIPE 4X10 -SDR35 - SS04010GN,,97,$26.73 ,Yes,Westlake,No,,,26.73,Item,19.8,Westlake,Pipes,PVC Pipes,SDR 35,,,,,,,
2.1E+11,7.72555E+11,,SS3506010GN,SS3506010GN,PVC SOLID CSA S&D GREEN DR35 PIPE 6X10 - SDR35,,-1,$68.65 ,Yes,Westlake,No,,,0,Item,0,Westlake,Pipes,PVC Pipes,SDR 35,,,,,,,
2.1E+11,,,,SS04010,PVC SOLID CSA S&D WHITE DR35 PIPE 4X10 -SDR35,,18,$27.78 ,Yes,Westlake,No,,,27.78,Item,20.58,Westlake,Pipes,PVC Pipes,SDR 35,,,,,,,
2.1E+11,,,G561015502,G561015502,"GLOBE - Residential Sprinkler Head 1/2"" IPS - G561015502",,1,$17.55 ,Yes,GLOBE,No,,,13,Item,13,,,,,,,,,,,
2.1E+11,,1.1559E+11,1.1559E+11,Sprinkler,"RASCO - Residential Sprinkler Head 3/4"" IPS",,-7,$22.30 ,Yes,RASCO,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,,,305660,305660,"Lyncar - Head Guard 1 piece / 2 Hook - Red - Fits most 1/2"" and 3/4"" IPS sprinklers - 305660",,15,$1.60 ,Yes,Lyncar,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,,8.19747E+11,8.19747E+11,305690,"Lyncar - Head Guard 1 piece / 2 Hook - Red With Shield - Fits most 1/2"" and 3/4"" IPS sprinklers - 305690",,5,$4.60 ,Yes,Lyncar,No,,,0,Item,0,,,,,,,,,,,
2.1E+11,6.22454E+11,6.22454E+11,6.22454E+11,196040,IPEX - SYSTEM 636 PVC-FGV CEMENT 473 ml - 196040,,1,$11.19 ,Yes,IPEX,No,,,8.95,Item,8.95,WOLSELEY,Adhesives and Cement,,,,,,,,,
2.1E+11,,,F28006MB,F28006MB,Fluid Faucets - Wisdom Dual Handle Lavatory Tap With Waste Drain (New Spout) Matte Black - F28006MB,,0,$201.15 ,Yes,Fluid Faucets,No,,,149,Item,149,,,,,,,,,,,
2.1E+11,6.71263E+11,6.71263E+11,6.71263E+11,TSBRAS-5AFL12,"T&S - Faucet- Add-On for Pre-Rinse- 12"" Swing Nozzle Equip - TSBRAS-5AFL12",,1,$103.95 ,Yes,T&S,No,,,103.95,Item,77,,Valves,Check Valve,Swing,,,,,,,
2.1E+11,,,W08-22,EG-1,"MIFAB - 4"" X 9"" NICKLE BRONZE OVAL FUNNEL  WITH 5"" NB STRAINER ASSEMBLY  - EG-1",,17,$88.04 ,Yes,MIFAB,No,,,88.04,Item,60.72,MIFAB,Fittings,Cast Iron (MJ) Fittings,Drains (Cast),,,,,,,
2.1E+11,6.08246E+11,6.08246E+11,6.08246E+11,10271390,TWECO - SPOOL GUN-SG160TA123035-12FT-160 AMP - 10271390,,1,$0.00 ,Yes,TWECO,No,,,348,Item,348,,,,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0017,TWECO - FP-WG-FF FIREPOWER FRONT GOGGL ES - 1423-0017,,1,$0.00 ,Yes,TWECO,No,,,25.08,Item,25.08,,,,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0081,"TWECO - STAINLESS STEEL TINNING BRUSH, SSTB-FP - 1423-0081",,1,$0.00 ,Yes,TWECO,No,,,3.68,Item,3.68,,Tools,Accessories,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0082,TWECO - SSWB-FP STAINLESS STEEL WIRE B RUSH (FIR - 1423-0082,,1,$0.00 ,Yes,TWECO,No,,,4.28,Item,4.28,,,,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0083,"TWECO - SHOE HANDLE WIRE BRUSH, SHWB-F P FIREPOW - 1423-0083",,1,$0.00 ,Yes,TWECO,No,,,3.32,Item,3.32,,Tools,Accessories,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0084,"TWECO - BRASS BRUSH, BB-FP FIREPOWER - 1423-0084",,1,$0.00 ,Yes,TWECO,No,,,2.41,Item,2.41,,Tools,Accessories,Brush,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0086,"TWECO - HEAVY DUTY CHIPPING HAMMER, HD CH-FP FIR - 1423-0086",,1,$0.00 ,Yes,TWECO,No,,,6.19,Item,6.19,,,,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-0087,"TWECO - STEEL WIRE BRUSH, SWB-FP FIREP OWER - 1423-0087",,1,$0.00 ,Yes,TWECO,No,,,5.86,Item,5.86,,Tools,Accessories,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-1400,"TWECO - BRASS BRUSH,TOOTH BRUSH STYLE, 2 X 9 ROW - 1423-1400",,1,$0.00 ,Yes,TWECO,No,,,3.17,Item,3.17,,Tools,Accessories,Brush,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-1442,TWECO - SS SHOE HANDLE BRUSH - 1423-1442,,1,$0.00 ,Yes,TWECO,No,,,3.77,Item,3.77,,Tools,Accessories,,,,,,,,
2.1E+11,7.16352E+11,7.16352E+11,7.16352E+11,1423-4133,"TWECO - PREMIUM LEATHER WELDING GLOVE, THERMAL L - 1423-4133",,1,$0.00 ,Yes,TWECO,No,,,27.92,Item,27.92,,,,,,,,,,,
2.1E+11,8.22635E+11,8.22635E+11,8.22635E+11,W1003209,"TWECO - 95 S,TOOLBOX,W/STICK KIT - W1003209",,1,$0.00 ,Yes,TWECO,No,,,356.8,Item,356.8,,,,,,,,,,,
2.1E+11,8.22635E+11,8.22635E+11,8.22635E+11,W1003210,"TWECO - 95 S,TOOLBOX,TIG/STICK KIT,CSA - W1003210",,1,$0.00 ,Yes,TWECO,No,,,517.6,Item,517.6,,,,,,,,,,,
2.1E+11,6.99488E+11,6.99488E+11,6.99488E+11,1445-0903,"THERMAL DYNAMICS - TIP, 40A DRAG TIP, SL40, MKD, (5 PAK) - 1445-0903",,1,$0.00 ,Yes,THERMAL DYNAMICS,No,,,3.43,Item,3.43,,,,,,,,,,,
2.1E+11,6.99488E+11,6.99488E+11,6.99488E+11,1445-0904,"THERMAL DYNAMICS - TIP, 40A TIP, 40A STANDOFF, MRKD - 1445-0904",,1,$0.00 ,Yes,THERMAL DYNAMICS,No,,,3.43,Item,3.43,,,,,,,,,,,
2.1E+11,6.99488E+11,6.99488E+11,6.99488E+11,2-1020,"THERMAL DYNAMICS - ELECTRODE ELECTRODE, SL40, MRKD, BAGGED - 2-1020",,1,$0.00 ,Yes,THERMAL DYNAMICS,No,,,5.02,Item,5.02,,,,,,,,,,,
2.1E+11,6.99488E+11,6.99488E+11,6.99488E+11,7-8910,"THERMAL DYNAMICS - START CARTRIDGE START CARTRIDGE, SL40, M - 7-8910",,1,$0.00 ,Yes,THERMAL DYNAMICS,Yes,,,23.75,Item,23.75,,,,,,,,,,,
